STATION,STATION_NAME,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190770,BOSTON MA US,19641218 07:00,0.51, , 
COOP:190770,BOSTON MA US,19641218 08:00,0.76, , 
COOP:190770,BOSTON MA US,19641218 09:00,1.27, , 
COOP:190770,BOSTON MA US,19641218 10:00,0.25, , 
COOP:190770,BOSTON MA US,19641220 08:00,0.76, , 
COOP:190770,BOSTON MA US,19641220 09:00,1.02, , 
COOP:190770,BOSTON MA US,19641220 10:00,1.27, , 
COOP:190770,BOSTON MA US,19641220 11:00,0.51, , 
COOP:190770,BOSTON MA US,19641220 12:00,1.78, , 
COOP:190770,BOSTON MA US,19641220 13:00,2.03, , 
COOP:190770,BOSTON MA US,19641220 14:00,0.76, , 
COOP:190770,BOSTON MA US,19641220 15:00,0.76, , 
COOP:190770,BOSTON MA US,19641220 18:00,0.51, , 
COOP:190770,BOSTON MA US,19641221 23:00,0.25, , 
COOP:190770,BOSTON MA US,19641222 07:00,0.25, , 
COOP:190770,BOSTON MA US,19641222 10:00,0.25, , 
COOP:190770,BOSTON MA US,19641222 18:00,0.25, , 
COOP:190770,BOSTON MA US,19641222 22:00,0.25, , 
COOP:190770,BOSTON MA US,19641224 05:00,0.25, , 
COOP:190770,BOSTON MA US,19641224 16:00,0.25, , 
COOP:190770,BOSTON MA US,19641224 18:00,0.25, , 
COOP:190770,BOSTON MA US,19641225 07:00,0.25, , 
COOP:190770,BOSTON MA US,19641225 20:00,0.25, , 
COOP:190770,BOSTON MA US,19641226 10:00,1.27, , 
COOP:190770,BOSTON MA US,19641226 11:00,3.05, , 
COOP:190770,BOSTON MA US,19641226 12:00,1.52, , 
COOP:190770,BOSTON MA US,19641226 13:00,2.29, , 
COOP:190770,BOSTON MA US,19641226 17:00,0.25, , 
COOP:190770,BOSTON MA US,19641226 18:00,0.25, , 
COOP:190770,BOSTON MA US,19641226 19:00,0.76, , 
COOP:190770,BOSTON MA US,19641226 21:00,0.25, , 
COOP:190770,BOSTON MA US,19641227 05:00,0.25, , 
COOP:190770,BOSTON MA US,19641227 06:00,2.03, , 
COOP:190770,BOSTON MA US,19641227 07:00,0.25, , 
COOP:190770,BOSTON MA US,19641227 08:00,0.76, , 
COOP:190770,BOSTON MA US,19641227 09:00,2.03, , 
COOP:190770,BOSTON MA US,19641227 10:00,2.03, , 
COOP:190770,BOSTON MA US,19641227 11:00,1.78, , 
COOP:190770,BOSTON MA US,19641227 12:00,1.78, , 
COOP:190770,BOSTON MA US,19641227 13:00,3.05, , 
COOP:190770,BOSTON MA US,19641227 14:00,0.76, , 
COOP:190770,BOSTON MA US,19641227 15:00,1.02, , 
COOP:190770,BOSTON MA US,19641227 16:00,3.81, , 
COOP:190770,BOSTON MA US,19641227 17:00,4.06, , 
COOP:190770,BOSTON MA US,19641227 18:00,3.05, , 
COOP:190770,BOSTON MA US,19641227 19:00,4.83, , 
COOP:190770,BOSTON MA US,19641227 20:00,2.79, , 
COOP:190770,BOSTON MA US,19641227 21:00,3.3, , 
COOP:190770,BOSTON MA US,19641227 22:00,0.51, , 
COOP:190770,BOSTON MA US,19641227 23:00,1.02, , 
COOP:190770,BOSTON MA US,19641228 00:00,4.32, , 
COOP:190770,BOSTON MA US,19641228 01:00,2.29, , 
COOP:190770,BOSTON MA US,19641228 02:00,1.78, , 
COOP:190770,BOSTON MA US,19641228 03:00,2.03, , 
COOP:190770,BOSTON MA US,19641228 04:00,3.56, , 
COOP:190770,BOSTON MA US,19641228 07:00,0.25, , 
COOP:190770,BOSTON MA US,19650101 01:00,0,g, 
COOP:190770,BOSTON MA US,19650102 19:00,0.25, , 
COOP:190770,BOSTON MA US,19650102 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650102 22:00,0.76, , 
COOP:190770,BOSTON MA US,19650103 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650103 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650103 03:00,0.51, , 
COOP:190770,BOSTON MA US,19650103 04:00,0.25, , 
COOP:190770,BOSTON MA US,19650108 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650108 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650108 18:00,0.25, , 
COOP:190770,BOSTON MA US,19650108 20:00,0.25, , 
COOP:190770,BOSTON MA US,19650110 14:00,0.25, , 
COOP:190770,BOSTON MA US,19650110 15:00,0.76, , 
COOP:190770,BOSTON MA US,19650110 16:00,0.76, , 
COOP:190770,BOSTON MA US,19650110 17:00,0.51, , 
COOP:190770,BOSTON MA US,19650110 18:00,0.51, , 
COOP:190770,BOSTON MA US,19650110 19:00,1.27, , 
COOP:190770,BOSTON MA US,19650110 20:00,0.51, , 
COOP:190770,BOSTON MA US,19650110 21:00,1.52, , 
COOP:190770,BOSTON MA US,19650110 22:00,1.02, , 
COOP:190770,BOSTON MA US,19650110 23:00,1.02, , 
COOP:190770,BOSTON MA US,19650111 00:00,1.02, , 
COOP:190770,BOSTON MA US,19650111 01:00,1.02, , 
COOP:190770,BOSTON MA US,19650111 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650111 03:00,0.25, , 
COOP:190770,BOSTON MA US,19650115 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650116 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650116 01:00,0.76, , 
COOP:190770,BOSTON MA US,19650116 02:00,0.51, , 
COOP:190770,BOSTON MA US,19650116 03:00,0.25, , 
COOP:190770,BOSTON MA US,19650116 04:00,0.51, , 
COOP:190770,BOSTON MA US,19650116 05:00,0.25, , 
COOP:190770,BOSTON MA US,19650116 06:00,0.51, , 
COOP:190770,BOSTON MA US,19650116 07:00,0.76, , 
COOP:190770,BOSTON MA US,19650116 08:00,0.51, , 
COOP:190770,BOSTON MA US,19650116 09:00,1.02, , 
COOP:190770,BOSTON MA US,19650116 10:00,0.76, , 
COOP:190770,BOSTON MA US,19650116 11:00,0.76, , 
COOP:190770,BOSTON MA US,19650116 12:00,0.51, , 
COOP:190770,BOSTON MA US,19650116 13:00,0.51, , 
COOP:190770,BOSTON MA US,19650116 14:00,1.02, , 
COOP:190770,BOSTON MA US,19650116 15:00,1.27, , 
COOP:190770,BOSTON MA US,19650116 16:00,0.25, , 
COOP:190770,BOSTON MA US,19650116 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650116 19:00,0.25, , 
COOP:190770,BOSTON MA US,19650116 20:00,0.25, , 
COOP:190770,BOSTON MA US,19650117 03:00,0.25, , 
COOP:190770,BOSTON MA US,19650117 06:00,0.25, , 
COOP:190770,BOSTON MA US,19650117 09:00,0.25, , 
COOP:190770,BOSTON MA US,19650118 18:00,0.25, , 
COOP:190770,BOSTON MA US,19650118 19:00,0.76, , 
COOP:190770,BOSTON MA US,19650118 20:00,0.76, , 
COOP:190770,BOSTON MA US,19650118 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650118 22:00,0.25, , 
COOP:190770,BOSTON MA US,19650118 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650123 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650123 18:00,0.51, , 
COOP:190770,BOSTON MA US,19650123 20:00,0.25, , 
COOP:190770,BOSTON MA US,19650123 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650124 00:00,0.76, , 
COOP:190770,BOSTON MA US,19650124 01:00,1.78, , 
COOP:190770,BOSTON MA US,19650124 02:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 03:00,2.03, , 
COOP:190770,BOSTON MA US,19650124 04:00,1.52, , 
COOP:190770,BOSTON MA US,19650124 05:00,1.52, , 
COOP:190770,BOSTON MA US,19650124 06:00,1.52, , 
COOP:190770,BOSTON MA US,19650124 07:00,1.02, , 
COOP:190770,BOSTON MA US,19650124 08:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 09:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 10:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 11:00,1.78, , 
COOP:190770,BOSTON MA US,19650124 12:00,0.76, , 
COOP:190770,BOSTON MA US,19650124 13:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 14:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 15:00,0.76, , 
COOP:190770,BOSTON MA US,19650124 16:00,1.02, , 
COOP:190770,BOSTON MA US,19650124 17:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 18:00,1.78, , 
COOP:190770,BOSTON MA US,19650124 19:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 20:00,0.51, , 
COOP:190770,BOSTON MA US,19650124 22:00,1.27, , 
COOP:190770,BOSTON MA US,19650124 23:00,2.54, , 
COOP:190770,BOSTON MA US,19650125 00:00,0.76, , 
COOP:190770,BOSTON MA US,19650126 19:00,0.76, , 
COOP:190770,BOSTON MA US,19650126 20:00,1.27, , 
COOP:190770,BOSTON MA US,19650126 21:00,1.52, , 
COOP:190770,BOSTON MA US,19650126 22:00,1.27, , 
COOP:190770,BOSTON MA US,19650127 01:00,0.51, , 
COOP:190770,BOSTON MA US,19650201 01:00,0,g, 
COOP:190770,BOSTON MA US,19650201 20:00,0.25, , 
COOP:190770,BOSTON MA US,19650201 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650202 00:00,0.51, , 
COOP:190770,BOSTON MA US,19650202 01:00,0.76, , 
COOP:190770,BOSTON MA US,19650202 04:00,0.25, , 
COOP:190770,BOSTON MA US,19650205 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650205 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650206 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650206 01:00,0.25, , 
COOP:190770,BOSTON MA US,19650207 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650207 22:00,0.76, , 
COOP:190770,BOSTON MA US,19650207 23:00,0.76, , 
COOP:190770,BOSTON MA US,19650208 00:00,0.76, , 
COOP:190770,BOSTON MA US,19650208 01:00,0.51, , 
COOP:190770,BOSTON MA US,19650208 02:00,0.51, , 
COOP:190770,BOSTON MA US,19650208 03:00,1.52, , 
COOP:190770,BOSTON MA US,19650208 04:00,2.54, , 
COOP:190770,BOSTON MA US,19650208 05:00,1.78, , 
COOP:190770,BOSTON MA US,19650208 06:00,0.51, , 
COOP:190770,BOSTON MA US,19650208 07:00,1.52, , 
COOP:190770,BOSTON MA US,19650208 08:00,0.76, , 
COOP:190770,BOSTON MA US,19650210 10:00,0.25, , 
COOP:190770,BOSTON MA US,19650210 12:00,1.52, , 
COOP:190770,BOSTON MA US,19650210 13:00,0.76, , 
COOP:190770,BOSTON MA US,19650210 14:00,0.76, , 
COOP:190770,BOSTON MA US,19650210 15:00,0.76, , 
COOP:190770,BOSTON MA US,19650210 16:00,1.02, , 
COOP:190770,BOSTON MA US,19650210 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650210 19:00,0.76, , 
COOP:190770,BOSTON MA US,19650210 20:00,0.51, , 
COOP:190770,BOSTON MA US,19650211 01:00,0.25, , 
COOP:190770,BOSTON MA US,19650211 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650211 03:00,0.51, , 
COOP:190770,BOSTON MA US,19650211 04:00,0.25, , 
COOP:190770,BOSTON MA US,19650212 16:00,0.25, , 
COOP:190770,BOSTON MA US,19650212 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650215 01:00,0.51, , 
COOP:190770,BOSTON MA US,19650215 02:00,0.51, , 
COOP:190770,BOSTON MA US,19650215 03:00,0.51, , 
COOP:190770,BOSTON MA US,19650215 04:00,0.25, , 
COOP:190770,BOSTON MA US,19650222 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650222 01:00,0.25, , 
COOP:190770,BOSTON MA US,19650222 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650222 03:00,0.25, , 
COOP:190770,BOSTON MA US,19650222 04:00,0.25, , 
COOP:190770,BOSTON MA US,19650222 06:00,0.76, , 
COOP:190770,BOSTON MA US,19650222 07:00,1.78, , 
COOP:190770,BOSTON MA US,19650222 08:00,0.76, , 
COOP:190770,BOSTON MA US,19650222 09:00,1.27, , 
COOP:190770,BOSTON MA US,19650222 10:00,1.02, , 
COOP:190770,BOSTON MA US,19650222 11:00,0.51, , 
COOP:190770,BOSTON MA US,19650222 12:00,0.25, , 
COOP:190770,BOSTON MA US,19650225 06:00,0.51, , 
COOP:190770,BOSTON MA US,19650225 07:00,1.02, , 
COOP:190770,BOSTON MA US,19650225 08:00,2.03, , 
COOP:190770,BOSTON MA US,19650225 09:00,3.81, , 
COOP:190770,BOSTON MA US,19650225 10:00,5.59, , 
COOP:190770,BOSTON MA US,19650225 11:00,5.08, , 
COOP:190770,BOSTON MA US,19650225 12:00,3.3, , 
COOP:190770,BOSTON MA US,19650225 13:00,9.14, , 
COOP:190770,BOSTON MA US,19650225 14:00,3.3, , 
COOP:190770,BOSTON MA US,19650225 15:00,3.56, , 
COOP:190770,BOSTON MA US,19650225 16:00,3.81, , 
COOP:190770,BOSTON MA US,19650225 17:00,4.83, , 
COOP:190770,BOSTON MA US,19650225 18:00,1.02, , 
COOP:190770,BOSTON MA US,19650225 19:00,0.51, , 
COOP:190770,BOSTON MA US,19650301 01:00,0,g, 
COOP:190770,BOSTON MA US,19650305 19:00,0.25, , 
COOP:190770,BOSTON MA US,19650305 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 00:00,2.79, , 
COOP:190770,BOSTON MA US,19650306 01:00,2.54, , 
COOP:190770,BOSTON MA US,19650306 02:00,2.03, , 
COOP:190770,BOSTON MA US,19650306 03:00,1.02, , 
COOP:190770,BOSTON MA US,19650306 04:00,1.78, , 
COOP:190770,BOSTON MA US,19650306 05:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 06:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 08:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 09:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 12:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 13:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 14:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 19:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 22:00,0.25, , 
COOP:190770,BOSTON MA US,19650306 23:00,0.51, , 
COOP:190770,BOSTON MA US,19650307 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650307 01:00,0.25, , 
COOP:190770,BOSTON MA US,19650307 05:00,0.25, , 
COOP:190770,BOSTON MA US,19650307 12:00,0.25, , 
COOP:190770,BOSTON MA US,19650307 13:00,0.25, , 
COOP:190770,BOSTON MA US,19650307 14:00,0.25, , 
COOP:190770,BOSTON MA US,19650307 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650318 10:00,0.25, , 
COOP:190770,BOSTON MA US,19650319 09:00,0.25, , 
COOP:190770,BOSTON MA US,19650319 10:00,0.25, , 
COOP:190770,BOSTON MA US,19650319 11:00,0.51, , 
COOP:190770,BOSTON MA US,19650319 12:00,0.25, , 
COOP:190770,BOSTON MA US,19650320 13:00,0.51, , 
COOP:190770,BOSTON MA US,19650320 14:00,0.76, , 
COOP:190770,BOSTON MA US,19650320 15:00,0.76, , 
COOP:190770,BOSTON MA US,19650320 16:00,0.25, , 
COOP:190770,BOSTON MA US,19650320 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650320 19:00,0.76, , 
COOP:190770,BOSTON MA US,19650320 20:00,1.02, , 
COOP:190770,BOSTON MA US,19650320 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650320 22:00,0.25, , 
COOP:190770,BOSTON MA US,19650322 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650322 01:00,1.02, , 
COOP:190770,BOSTON MA US,19650322 02:00,0.76, , 
COOP:190770,BOSTON MA US,19650323 16:00,0.51, , 
COOP:190770,BOSTON MA US,19650323 17:00,0.76, , 
COOP:190770,BOSTON MA US,19650323 18:00,1.27, , 
COOP:190770,BOSTON MA US,19650323 19:00,1.27, , 
COOP:190770,BOSTON MA US,19650323 20:00,1.02, , 
COOP:190770,BOSTON MA US,19650323 21:00,0.51, , 
COOP:190770,BOSTON MA US,19650323 22:00,0.25, , 
COOP:190770,BOSTON MA US,19650323 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650324 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650324 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650326 07:00,0.25, , 
COOP:190770,BOSTON MA US,19650326 08:00,1.27, , 
COOP:190770,BOSTON MA US,19650326 09:00,1.52, , 
COOP:190770,BOSTON MA US,19650326 10:00,3.05, , 
COOP:190770,BOSTON MA US,19650326 11:00,2.03, , 
COOP:190770,BOSTON MA US,19650326 12:00,2.54, , 
COOP:190770,BOSTON MA US,19650326 13:00,1.27, , 
COOP:190770,BOSTON MA US,19650326 14:00,0.51, , 
COOP:190770,BOSTON MA US,19650326 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650329 09:00,0.25, , 
COOP:190770,BOSTON MA US,19650329 10:00,1.78, , 
COOP:190770,BOSTON MA US,19650329 11:00,1.78, , 
COOP:190770,BOSTON MA US,19650329 12:00,2.29, , 
COOP:190770,BOSTON MA US,19650329 13:00,2.79, , 
COOP:190770,BOSTON MA US,19650329 14:00,2.29, , 
COOP:190770,BOSTON MA US,19650329 15:00,1.02, , 
COOP:190770,BOSTON MA US,19650329 16:00,0.51, , 
COOP:190770,BOSTON MA US,19650329 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650330 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650401 01:00,0,g, 
COOP:190770,BOSTON MA US,19650407 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650408 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650412 05:00,2.03, , 
COOP:190770,BOSTON MA US,19650412 06:00,4.83, , 
COOP:190770,BOSTON MA US,19650412 07:00,3.3, , 
COOP:190770,BOSTON MA US,19650412 08:00,1.27, , 
COOP:190770,BOSTON MA US,19650413 11:00,1.27, , 
COOP:190770,BOSTON MA US,19650413 12:00,0.51, , 
COOP:190770,BOSTON MA US,19650413 13:00,0.51, , 
COOP:190770,BOSTON MA US,19650413 16:00,0.25, , 
COOP:190770,BOSTON MA US,19650413 17:00,0.51, , 
COOP:190770,BOSTON MA US,19650413 22:00,0.25, , 
COOP:190770,BOSTON MA US,19650415 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650415 22:00,1.02, , 
COOP:190770,BOSTON MA US,19650415 23:00,1.27, , 
COOP:190770,BOSTON MA US,19650416 00:00,1.78, , 
COOP:190770,BOSTON MA US,19650416 01:00,0.51, , 
COOP:190770,BOSTON MA US,19650416 02:00,0.51, , 
COOP:190770,BOSTON MA US,19650416 03:00,0.51, , 
COOP:190770,BOSTON MA US,19650416 04:00,1.02, , 
COOP:190770,BOSTON MA US,19650416 05:00,1.78, , 
COOP:190770,BOSTON MA US,19650416 06:00,0.51, , 
COOP:190770,BOSTON MA US,19650416 07:00,1.02, , 
COOP:190770,BOSTON MA US,19650416 08:00,1.27, , 
COOP:190770,BOSTON MA US,19650416 09:00,1.27, , 
COOP:190770,BOSTON MA US,19650416 10:00,0.51, , 
COOP:190770,BOSTON MA US,19650416 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650417 22:00,0.25, , 
COOP:190770,BOSTON MA US,19650418 17:00,1.52, , 
COOP:190770,BOSTON MA US,19650418 18:00,1.02, , 
COOP:190770,BOSTON MA US,19650418 19:00,3.81, , 
COOP:190770,BOSTON MA US,19650418 20:00,1.52, , 
COOP:190770,BOSTON MA US,19650418 21:00,1.27, , 
COOP:190770,BOSTON MA US,19650418 22:00,1.02, , 
COOP:190770,BOSTON MA US,19650422 03:00,0.25, , 
COOP:190770,BOSTON MA US,19650423 15:00,0.76, , 
COOP:190770,BOSTON MA US,19650423 16:00,1.27, , 
COOP:190770,BOSTON MA US,19650423 17:00,0.76, , 
COOP:190770,BOSTON MA US,19650423 18:00,0.25, , 
COOP:190770,BOSTON MA US,19650426 04:00,0.76, , 
COOP:190770,BOSTON MA US,19650426 05:00,1.78, , 
COOP:190770,BOSTON MA US,19650426 06:00,2.29, , 
COOP:190770,BOSTON MA US,19650426 07:00,2.54, , 
COOP:190770,BOSTON MA US,19650426 08:00,2.79, , 
COOP:190770,BOSTON MA US,19650426 09:00,2.79, , 
COOP:190770,BOSTON MA US,19650426 10:00,1.02, , 
COOP:190770,BOSTON MA US,19650426 11:00,0.25, , 
COOP:190770,BOSTON MA US,19650426 21:00,1.27, , 
COOP:190770,BOSTON MA US,19650427 16:00,0.76, , 
COOP:190770,BOSTON MA US,19650427 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650501 01:00,0,g, 
COOP:190770,BOSTON MA US,19650511 10:00,0.25, , 
COOP:190770,BOSTON MA US,19650511 11:00,0.25, , 
COOP:190770,BOSTON MA US,19650513 14:00,0.51, , 
COOP:190770,BOSTON MA US,19650513 15:00,1.52, , 
COOP:190770,BOSTON MA US,19650513 16:00,0.25, , 
COOP:190770,BOSTON MA US,19650517 02:00,0.51, , 
COOP:190770,BOSTON MA US,19650517 18:00,0.25, , 
COOP:190770,BOSTON MA US,19650518 09:00,0.25, , 
COOP:190770,BOSTON MA US,19650518 10:00,0.51, , 
COOP:190770,BOSTON MA US,19650518 11:00,0.76, , 
COOP:190770,BOSTON MA US,19650518 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650518 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650527 19:00,4.06, , 
COOP:190770,BOSTON MA US,19650527 20:00,0.51, , 
COOP:190770,BOSTON MA US,19650527 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650529 05:00,1.02, , 
COOP:190770,BOSTON MA US,19650529 06:00,1.02, , 
COOP:190770,BOSTON MA US,19650529 07:00,1.52, , 
COOP:190770,BOSTON MA US,19650529 08:00,1.02, , 
COOP:190770,BOSTON MA US,19650529 09:00,1.78, , 
COOP:190770,BOSTON MA US,19650529 10:00,2.03, , 
COOP:190770,BOSTON MA US,19650529 11:00,1.02, , 
COOP:190770,BOSTON MA US,19650529 12:00,0.51, , 
COOP:190770,BOSTON MA US,19650529 22:00,3.05, , 
COOP:190770,BOSTON MA US,19650529 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650601 01:00,0,g, 
COOP:190770,BOSTON MA US,19650602 03:00,2.29, , 
COOP:190770,BOSTON MA US,19650602 11:00,0.51, , 
COOP:190770,BOSTON MA US,19650602 13:00,0.76, , 
COOP:190770,BOSTON MA US,19650602 14:00,3.81, , 
COOP:190770,BOSTON MA US,19650602 15:00,4.57, , 
COOP:190770,BOSTON MA US,19650602 16:00,2.79, , 
COOP:190770,BOSTON MA US,19650602 17:00,5.33, , 
COOP:190770,BOSTON MA US,19650602 18:00,3.81, , 
COOP:190770,BOSTON MA US,19650602 19:00,3.05, , 
COOP:190770,BOSTON MA US,19650602 20:00,1.27, , 
COOP:190770,BOSTON MA US,19650602 21:00,0.51, , 
COOP:190770,BOSTON MA US,19650602 23:00,0.51, , 
COOP:190770,BOSTON MA US,19650603 00:00,1.27, , 
COOP:190770,BOSTON MA US,19650603 01:00,1.02, , 
COOP:190770,BOSTON MA US,19650609 13:00,3.81, , 
COOP:190770,BOSTON MA US,19650609 14:00,1.27, , 
COOP:190770,BOSTON MA US,19650613 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650613 03:00,0.51, , 
COOP:190770,BOSTON MA US,19650613 04:00,3.3, , 
COOP:190770,BOSTON MA US,19650613 05:00,0.76, , 
COOP:190770,BOSTON MA US,19650613 06:00,4.06, , 
COOP:190770,BOSTON MA US,19650613 07:00,1.27, , 
COOP:190770,BOSTON MA US,19650613 11:00,1.78, , 
COOP:190770,BOSTON MA US,19650613 12:00,0.51, , 
COOP:190770,BOSTON MA US,19650613 13:00,2.03, , 
COOP:190770,BOSTON MA US,19650613 18:00,0.51, , 
COOP:190770,BOSTON MA US,19650613 19:00,1.02, , 
COOP:190770,BOSTON MA US,19650613 20:00,0.25, , 
COOP:190770,BOSTON MA US,19650614 13:00,0.25, , 
COOP:190770,BOSTON MA US,19650614 14:00,1.27, , 
COOP:190770,BOSTON MA US,19650614 15:00,1.02, , 
COOP:190770,BOSTON MA US,19650614 16:00,0.25, , 
COOP:190770,BOSTON MA US,19650614 17:00,0.25, , 
COOP:190770,BOSTON MA US,19650620 05:00,1.02, , 
COOP:190770,BOSTON MA US,19650623 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650624 01:00,0.25, , 
COOP:190770,BOSTON MA US,19650624 13:00,0.51, , 
COOP:190770,BOSTON MA US,19650629 11:00,0.25, , 
COOP:190770,BOSTON MA US,19650629 12:00,0.25, , 
COOP:190770,BOSTON MA US,19650630 11:00,0.25, , 
COOP:190770,BOSTON MA US,19650630 14:00,5.59, , 
COOP:190770,BOSTON MA US,19650630 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650630 19:00,8.13, , 
COOP:190770,BOSTON MA US,19650630 20:00,3.05, , 
COOP:190770,BOSTON MA US,19650630 21:00,0.25, , 
COOP:190770,BOSTON MA US,19650701 01:00,0,g, 
COOP:190770,BOSTON MA US,19650703 13:00,0.25, , 
COOP:190770,BOSTON MA US,19650706 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650706 03:00,0.25, , 
COOP:190770,BOSTON MA US,19650708 06:00,0.51, , 
COOP:190770,BOSTON MA US,19650710 13:00,0.25, , 
COOP:190770,BOSTON MA US,19650717 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650717 16:00,1.02, , 
COOP:190770,BOSTON MA US,19650717 18:00,1.78, , 
COOP:190770,BOSTON MA US,19650717 19:00,0.76, , 
COOP:190770,BOSTON MA US,19650718 07:00,3.81, , 
COOP:190770,BOSTON MA US,19650718 08:00,0.25, , 
COOP:190770,BOSTON MA US,19650718 09:00,0.51, , 
COOP:190770,BOSTON MA US,19650718 17:00,0.51, , 
COOP:190770,BOSTON MA US,19650718 18:00,1.02, , 
COOP:190770,BOSTON MA US,19650718 19:00,1.27, , 
COOP:190770,BOSTON MA US,19650718 20:00,0.25, , 
COOP:190770,BOSTON MA US,19650727 19:00,0.76, , 
COOP:190770,BOSTON MA US,19650727 20:00,0.25, , 
COOP:190770,BOSTON MA US,19650801 01:00,0,g, 
COOP:190770,BOSTON MA US,19650802 14:00,1.27, , 
COOP:190770,BOSTON MA US,19650802 15:00,0.25, , 
COOP:190770,BOSTON MA US,19650802 16:00,1.27, , 
COOP:190770,BOSTON MA US,19650802 17:00,2.03, , 
COOP:190770,BOSTON MA US,19650802 18:00,0.25, , 
COOP:190770,BOSTON MA US,19650803 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650803 01:00,0.25, , 
COOP:190770,BOSTON MA US,19650819 18:00,10.67, , 
COOP:190770,BOSTON MA US,19650819 19:00,5.08, , 
COOP:190770,BOSTON MA US,19650819 20:00,0.76, , 
COOP:190770,BOSTON MA US,19650819 23:00,0.25, , 
COOP:190770,BOSTON MA US,19650820 00:00,0.25, , 
COOP:190770,BOSTON MA US,19650820 01:00,1.02, , 
COOP:190770,BOSTON MA US,19650820 02:00,0.25, , 
COOP:190770,BOSTON MA US,19650822 13:00,0.25, , 
COOP:190770,BOSTON MA US,19650822 14:00,0.76, , 
COOP:190770,BOSTON MA US,19650822 15:00,0.76, , 
COOP:190770,BOSTON MA US,19650822 16:00,1.78, , 
COOP:190770,BOSTON MA US,19650822 17:00,0.51, , 
COOP:190770,BOSTON MA US,19650822 18:00,1.27, , 
COOP:190770,BOSTON MA US,19650822 19:00,1.52, , 
COOP:190770,BOSTON MA US,19650822 20:00,3.05, , 
